CODIGO,NOME,CONCELHO
110625,"Penha de França",1106
110626,Prazeres,1106
110627,Sacramento,1106
110628,"Santa Catarina",1106
110629,"Santa Engrácia",1106
110630,"Santa Isabel",1106
110631,"Santa Justa",1106
110632,"Santa Maria de Belém",1106
110633,"Santa Maria dos Olivais",1106
110634,Santiago,1106
110635,"Santo Condestável",1106
110636,"Santo Estevão",1106
110637,Santos-o-Velho,1106
110638,"São Cristovão e São Lourenço",1106
110639,"São Domingos de Benfica",1106
110640,"São Francisco Xavier",1106
110641,"São João",1106
110642,"São João de Brito",1106
110643,"São João de Deus",1106
110644,"São Jorge de Arroios",1106
110645,"São José",1106
110646,"São Mamede",1106
110647,"São Miguel",1106
110648,"São Nicolau",1106
110649,"São Paulo",1106
110650,"São Sebastião da Pedreira",1106
110651,"São Vicente de Fora",1106
110652,Sé,1106
110653,Socorro,1106
110701,Apelação,1107
110702,Bucelas,1107
110703,Camarate,1107
110705,Fanhões,1107
110706,Frielas,1107
110707,Loures,1107
110708,Lousa,1107
110709,Moscavide,1107
110712,Sacavém,1107
110713,"Santa Iria de Azoia",1107
110714,"Santo Antão do Tojal",1107
110715,"São João da Talha",1107
110716,"São Julião do Tojal",1107
110717,Unhos,1107
110719,Portela,1107
110722,Bobadela,1107
110723,"Prior Velho",1107
110724,"Santo António dos Cavaleiros",1107
110801,Lourinhã,1108
110802,Miragaia,1108
110803,"Moita dos Ferreiros",1108
110804,Moledo,1108
110805,"Reguengo Grande",1108
110806,"Santa Bárbara",1108
110807,"São Bartolomeu dos Galegos",1108
110808,Vimeiro,1108
110809,Marteleira,1108
110810,Ribamar,1108
110811,Atalaia,1108
110901,Azueira,1109
110902,Carvoeira,1109
110903,Cheleiros,1109
110904,Encarnação,1109
110905,"Enxara do Bispo",1109
110906,Ericeira,1109
110907,Gradil,1109
110908,"Igreja Nova",1109
110909,Mafra,1109
110910,Malveira,1109
110911,Milharado,1109
110912,"Santo Estevão das Galés",1109
110913,"Santo Isidoro",1109
110914,"Sobral da Abelheira",1109
110915,"Vila Franca do Rosário",1109
110916,"Venda do Pinheiro",1109
110917,"São Miguel de Alcainça",1109
111002,Barcarena,1110
111003,Carnaxide,1110
111004,"Oeiras e São Julião da Barra",1110
111005,"Paço de Arcos",1110
111006,Algés,1110
111007,"Cruz Quebrada-Dafundo",1110
111008,Linda-a-Velha,1110
111009,"Porto Salvo",1110
111010,Queijas,1110
111101,Agualva-Cacem,1111
111102,"Algueirão-Mem Martins",1111
111103,"Almargem do Bispo",1111
111104,Belas,1111
111105,Colares,1111
111106,Montelavar,1111
111107,Queluz,1111
111108,"Rio de Mouro",1111
111109,"S Sta Maria e S Miguel",1111
111110,"São João das Lampas",1111
111111,"S S Martinho",1111
111112,"S S Pedro de Penaferrim",1111
111113,Terrugem,1111
111114,"Pero Pinheiro",1111
111115,"Casal de Cambra",1111
111116,Massamá,1111
111117,"Monte Abraão",1111
111201,"Santo Quintino",1112
111202,Sapataria,1112
111203,"Sobral de Monte Agraço",1112
111301,"A dos Cunhados",1113
111302,Campelos,1113
111303,Carmões,1113
111304,Carvoeira,1113
111305,"Dois Portos",1113
111306,Freiria,1113
111307,Matacães,1113
111308,Maxial,1113
111309,"Monte Redondo",1113
111310,"Ponte do Rol",1113
111311,Ramalhal,1113
111312,Runa,1113
111313,"TV Sta Maria Castelo S Miguel",1113
111314,"São Pedro da Cadeira",1113
111315,"TV S Pedro e S Tiago",1113
111316,Silveira,1113
111317,Turcifal,1113
111318,Ventosa,1113
111319,"Outeiro da Cabeça",1113
111320,Maceira,1113
111401,Alhandra,1114
111402,"Alverca do Ribatejo",1114
111403,Cachoeiras,1114
111404,Calhandriz,1114
111405,"Castanheira do Ribatejo",1114
111406,"Póvoa de Santa Iria",1114
111407,"São João dos Montes",1114
111408,Vialonga,1114
111409,"Vila Franca de Xira",1114
111410,Sobralinho,1114
111411,"Forte da Casa",1114
111501,Alfragide,1115
111502,Brandoa,1115
111503,Buraca,1115
111504,Damaia,1115
111505,Falagueira,1115
111506,Mina,1115
111507,Reboleira,1115
111508,Venteira,1115
111509,Alfornelos,1115
111510,"Venda Nova",1115
111511,"São Brás",1115
111601,Caneças,1116
111602,Famões,1116
111603,Odivelas,1116
111604,"Olival de Basto",1116
111605,Pontinha,1116
111606,"Póvoa de Santo Adrião",1116
111607,Ramada,1116
120101,"Alter do Chão",1201
120102,Chancelaria,1201
120103,Seda,1201
120104,Cunheira,1201
120201,Assunção,1202
120202,Esperança,1202
120203,Mosteiros,1202
120301,Alcorrego,1203
120302,"Aldeia Velha",1203
120303,Avis,1203
120304,Benavila,1203
120305,Ervedal,1203
120306,"Figueira e Barros",1203
120307,Maranhão,1203
120308,Valongo,1203
120401,"N Sra da Expectação",1204
120402,"N Sra da Graça dos Degolados",1204
120403,"São João Baptista",1204
120501,"N Sra da Graça Póvoa e Meadas",1205
120502,"Santa Maria da Devesa",1205
120503,"Santiago Maior",1205
120504,"São João Baptista",1205
120601,"Aldeia da Mata",1206
120602,"Crato e Mártires",1206
120603,"Flor da Rosa",1206
120604,Gafete,1206
120605,"Monte da Pedra",1206
120606,"Vale do Peso",1206
120701,"Ajuda Salvador e Sto Ildefonso",1207
120702,Alcaçova,1207
120703,Assunção,1207
120704,Barbacena,1207
120705,"Caia e São Pedro",1207
120706,"Santa Eulália",1207
120707,"São Brás e São Lourenço",1207
120708,"São Vicente e Ventosa",1207
120709,Terrugem,1207
120710,"Vila Boim",1207
120711,"Vila Fernando",1207
120801,"Cabeço de Vide",1208
120802,Fronteira,1208
120803,"São Saturnino",1208
120901,Atalaia,1209
120902,Belver,1209
120903,Comenda,1209
120904,Gavião,1209
120905,Margem,1209
121001,Beirã,1210
121002,"Santa Maria de Marvão",1210
121003,"Santo António das Areias",1210
121004,"São Salvador da Aramenha",1210
121101,Assumar,1211
121102,Monforte,1211
121103,"Santo Aleixo",1211
121104,Vaiamonte,1211
121201,Alpalhão,1212
121202,"Amieira do Tejo",1212
121203,Arez,1212
121204,"Espirito Santo",1212
121205,Montalvão,1212
121206,"N Sra da Graça",1212
121207,Santana,1212
121208,"São Matias",1212
121209,"São Simão",1212
121210,Tolosa,1212
121301,Galveias,1213
121302,Montargil,1213
121303,"Ponte de Sor",1213
121304,"Foros de Arrão",1213
121305,Longomel,1213
121306,"Vale de Açor",1213
121307,Tramaga,1213
121401,Alagoa,1214
121402,Alegrete,1214
121403,Carreiras,1214
121404,Fortios,1214
121405,Reguengo,1214
121406,"Ribeira de Nisa",1214
121407,"São Julião",1214
121408,"São Lourenço",1214
121409,Sé,1214
121410,Urra,1214
121501,Cano,1215
121502,"Casa Branca",1215
121503,"Santo Amaro",1215
121504,Sousel,1215
130101,Aboadela,1301
130102,Aboim,1301
130103,Ansiães,1301
130104,Ataíde,1301
130105,Bustelo,1301
130106,Canadelo,1301
130107,Candemil,1301
130108,Carneiro,1301
130109,"Carvalho do Rei",1301
130110,Cepelos,1301
130111,Chapa,1301
130112,Fregim,1301
130113,"Freixo de Baixo",1301
130114,"Freixo de Cima",1301
130115,Fridão,1301
130116,Gatão,1301
130117,Gondar,1301
130118,Jazente,1301
130119,Lomba,1301
130120,Louredo,1301
130121,Lufrei,1301
130122,Madalena,1301
130123,Mancelos,1301
130124,Oliveira,1301
130125,Olo,1301
130126,Padronelo,1301
130127,Real,1301
130128,Rebordelo,1301
130129,"Salvador do Monte",1301
130130,Sanche,1301
130131,"Figueiró (Sta Cristina)",1301
130132,"Figueiró (Santiago)",1301
130133,"A S Gonçalo",1301
130134,"Gouveia (S Simão)",1301
130135,Telões,1301
130136,Travanca,1301
130137,Várzea,1301
130138,"Vila Caiz",1301
130139,"Vila Chã do Marão",1301
130140,"Vila Garcia",1301
130201,Ancede,1302
130202,Campelo,1302
130203,Covelas,1302
130204,Frende,1302
130205,Gestaço,1302
130206,Gove,1302
130207,Grilo,1302
130208,"Loivos do Monte",1302
130209,"Loivos da Ribeira",1302
130210,Mesquinhata,1302
130211,Ovil,1302
130212,Ribadouro,1302
130213,"Santa Cruz do Douro",1302
130214,"B Sta Leocádia",1302
130215,"Santa Marinha do Zezere",1302
130216,Teixeira,1302
130217,Teixeiró,1302
130218,Tresouras,1302
130219,Valadares,1302
130220,Viariz,1302
130301,Aião,1303
130302,Airães,1303
130303,"Borba de Godim",1303
130304,Caramos,1303
130305,Friande,1303
130306,Idães,1303
130307,Jugueiros,1303
130308,Lagares,1303
130309,Lordelo,1303
130310,"Macieira da Lixa",1303
130311,Moure,1303
130312,Pedreira,1303
130313,Penacova,1303
130314,Pinheiro,1303
130315,"Pombeiro de Ribavizela",1303
130316,Rande,1303
130317,Refontoura,1303
130318,Regilde,1303
130319,Revinhade,1303
130320,"Margaride (Sta Eulália)",1303
130321,Santão,1303
130323,"Vizela (S Jorge)",1303
130324,Sendim,1303
130325,Sernande,1303
130326,Sousa,1303
130327,Torrados,1303
130328,Unhão,1303
130329,Várzea,1303
130330,Varziela,1303
130331,"Vila Cova da Lixa",1303
130332,"Vila Fria",1303
130333,"Vila Verde",1303
130401,Covelo,1304
130402,Fanzeres,1304
130403,"Foz do Sousa",1304
130404,Jovim,1304
130405,Lomba,1304
130406,Medas,1304
130407,Melres,1304
130408,"Rio Tinto",1304
130409,"G S Cosme",1304
130410,"São Pedro da Cova",1304
130411,Valbom,1304
130412,"Baguim do Monte (Rio Tinto)",1304
130501,Alvarenga,1305
130502,Aveleda,1305
130503,Boim,1305
130504,"Caíde de Rei",1305
130505,Casais,1305
130506,Cernadelo,1305
130507,Covas,1305
130508,Cristelos,1305
130509,Figueiras,1305
130510,Lodares,1305
130511,Lustosa,1305
130512,Macieira,1305
130513,Meinedo,1305
130514,Nespereira,1305
130515,Nevogilde,1305
130516,Nogueira,1305
130517,Ordem,1305
130518,Pias,1305
130520,"L Sta Margarida",1305
130521,"Barrosas (Sto Estevão)",1305
130522,"L S Miguel",1305
130523,Silvares,1305
130524,Sousela,1305
130525,Torno,1305
130526,"Vilar do Torno e Alentém",1305
130601,"Águas Santas",1306
130602,Barca,1306
130603,Folgosa,1306
130604,Gemunde,1306
130605,Gondim,1306
130606,Gueifães,1306
130607,Maia,1306
130608,Milheirós,1306
130609,Moreira,1306
130610,Nogueira,1306
130611,"Avioso (Sta Maria)",1306
130612,"Avioso (S Pedro)",1306
130613,"São Pedro Fins",1306
130614,"Silva Escura",1306
130615,Vermoim,1306
130616,"Vila Nova da Telha",1306
130617,Pedrouços,1306
130701,"Alpendurada e Matos",1307
130702,Ariz,1307
130703,Avessadas,1307
130704,"Banho e Carvalhosa",1307
130705,Constance,1307
130706,Favões,1307
130707,Folhada,1307
130708,Fornos,1307
130709,Freixo,1307
130710,Magrelos,1307
130711,Manhuncelos,1307
130712,Maureles,1307
130713,"Paços de Gaiolo",1307
130714,"Paredes de Viadores",1307
130715,"Penha Longa",1307
130716,"Rio de Galinhas",1307
130717,Rosem,1307
130718,Sande,1307
130719,"Santo Isidoro",1307
130720,"São Lourenço do Douro",1307
130721,"São Nicolau",1307
130722,Soalhães,1307
130723,Sobretamega,1307
130724,Tabuado,1307
130725,Torrão,1307
130726,Toutosa,1307
130727,Tuias,1307
130728,"Várzea do Douro",1307
130729,"Várzea da Ovelha e Aliviada",1307
130730,"Vila Boa do Bispo",1307
130731,"Vila Boa de Quires",1307
130801,Custóias,1308
130802,Guifões,1308
130803,Lavra,1308
130804,"Leça do Balio",1308
130805,"Leça da Palmeira",1308
130806,Matosinhos,1308
130807,Perafita,1308
130808,"Santa Cruz do Bispo",1308
130809,"São Mamede de Infesta",1308
130810,"Senhora da Hora",1308
130901,Arreigada,1309
130902,Carvalhosa,1309
130903,Codessos,1309
130904,Eiriz,1309
130905,Ferreira,1309
130906,Figueiró,1309
130907,Frazão,1309
130908,Freamunde,1309
130909,Lamoso,1309
130910,Meixomil,1309
130911,Modelos,1309
130912,"Paços de Ferreira",1309
130913,Penamaior,1309
130914,Raimonda,1309
130915,"Sanfins de Ferreira",1309
130916,Seroa,1309
131001,"Aguiar de Sousa",1310
131002,Astromil,1310
131003,Baltar,1310
131004,Beire,1310
131005,Besteiros,1310
131006,Bitarães,1310
131007,"Castelões de Cepeda",1310
131008,Cete,1310
131009,Cristelo,1310
131010,"Duas Igrejas",1310
131011,Gandra,1310
131012,Gondalães,1310
131013,Lordelo,1310
131014,Louredo,1310
131015,Madalena,1310
131016,Mouriz,1310
131017,"Parada de Todeia",1310
131018,Rebordosa,1310
131019,Recarei,1310
131020,Sobreira,1310
131021,Sobrosa,1310
131022,Vandoma,1310
131023,"Vila Cova de Carros",1310
131024,Vilela,1310
131101,Abragão,1311
131102,Boelhe,1311
131103,Bustelo,1311
131104,"Cabeça Santa",1311
131105,Canelas,1311
131106,Capela,1311
131107,Castelões,1311
131108,Croca,1311
131109,"Duas Igrejas",1311
131110,Eja,1311
131111,Figueira,1311
131112,"Fonte Arcada",1311
131113,Galegos,1311
131114,Guilhufe,1311
131115,Irivo,1311
131116,Lagares,1311
131117,Luzim,1311
131118,Marecos,1311
131119,Milhundos,1311
131120,Novelas,1311
131121,Oldrões,1311
131122,"Paço de Sousa",1311
131123,Paredes,1311
131124,Penafiel,1311
131125,Perozelo,1311
131126,Pinheiro,1311
131127,Portela,1311
131128,Rans,1311
131129,"Rio de Moinhos",1311
131130,"Santa Marta",1311
131131,"Santiago de Subarrifana",1311
131132,"Recezinhos (S Mamede)",1311
131133,"Recezinhos (S Martinho)",1311
131134,Sebolido,1311
131135,Urro,1311
131136,Valpedre,1311
131137,"Vila Cova",1311
131138,"Rio Mau",1311
131201,Aldoar,1312
131202,Bonfim,1312
131203,Campanhã,1312
131204,Cedofeita,1312
131205,"Foz do Douro",1312
131206,"Lordelo do Ouro",1312
131207,Massarelos,1312
131208,Miragaia,1312
131209,Nevogilde,1312
131210,Paranhos,1312
131211,Ramalde,1312
131212,"Santo Ildefonso",1312
131213,"São Nicolau",1312
131214,Sé,1312
131215,Vitória,1312
131301,"A Ver o Mar",1313
131302,Aguçadoura,1313
131303,Amorim,1313
131304,Argivai,1313
131305,Balazar,1313
131306,Beiriz,1313
131307,Estela,1313
131308,Laundos,1313
131309,Navais,1313
131310,"Póvoa de Varzim",1313
131311,Rates,1313
131312,Terroso,1313
131401,Agrela,1314
131402,"Água Longa",1314
131404,Areias,1314
131405,Aves,1314
131406,Burgães,1314
131407,Carreira,1314
131410,Guimarei,1314
131411,Lama,1314
131412,Lamelas,1314
131413,"Monte Cordova",1314
131415,Palmeira,1314
131416,Rebordões,1314
131417,"Refojos de Riba de Ave",1314
131418,Reguenga,1314
131419,Roriz,1314
131420,"Couto (Sta Cristina)",1314
131422,"Santo Tirso",1314
131424,"Negrelos (S Mamede)",1314
131426,"Campo (S Martinho)",1314
131427,"Couto (S Miguel)",1314
131429,"São Salvador do Campo",1314
131430,"Negrelos (S Tomé)",1314
131431,Sequeiró,1314
131432,Vilarinho,1314
131501,Alfena,1315
131502,Campo,1315
131503,Ermesinde,1315
131504,Sobrado,1315
131505,Valongo,1315
131601,Arcos,1316
131602,Árvore,1316
131603,Aveleda,1316
131604,Azurara,1316
131605,Bagunte,1316
131606,Canidelo,1316
131607,Fajozes,1316
131608,Ferreiro,1316
131609,Fornelo,1316
131610,Gião,1316
131611,Guilhabreu,1316
131612,Junqueira,1316
131613,Labruge,1316
131614,"Macieira da Maia",1316
131615,Malta,1316
131616,Mindelo,1316
131617,Modivas,1316
131618,Mosteiró,1316
131619,"Outeiro Maior",1316
131620,Parada,1316
131621,Retorta,1316
131622,"Rio Mau",1316
131623,Tougues,1316
131624,Touguinha,1316
131625,Touguinho,1316
131626,Vairão,1316
131627,"Vila Chã",1316
131628,"Vila do Conde",1316
131629,Vilar,1316
131630,"Vilar do Pinheiro",1316
131701,Arcozelo,1317
131702,Avintes,1317
131703,Canelas,1317
131704,Canidelo,1317
131705,Crestuma,1317
131706,Grijó,1317
131707,Gulpilhares,1317
131708,Lever,1317
131709,Madalena,1317
131710,Mafamude,1317
131711,Olival,1317
131712,"Oliveira do Douro",1317
131713,Pedroso,1317
131714,Perozinho,1317
131715,Sandim,1317
131716,"VNG Sta Marinha",1317
131717,"São Felix da Marinha",1317
131718,"São Pedro da Afurada",1317
131719,Seixezelo,1317
131720,Sermonde,1317
131721,Serzedo,1317
131722,Valadares,1317
131723,"Vilar de Andorinho",1317
131724,"Vilar do Paraiso",1317
131801,Alvarelhos,1318
131802,"Bougado (Santiago)",1318
131803,"Bougado (S Martinho)",1318
131804,"Coronado (S Mamede)",1318
131805,"Coronado (S Romão)",1318
131806,Covelas,1318
131807,Guidões,1318
131808,Muro,1318
140101,"Aldeia do Mato",1401
140102,Alferrarede,1401
140103,Alvega,1401
140104,Bemposta,1401
140105,Martinchel,1401
140106,Mouriscas,1401
140107,Pego,1401
140108,"Rio de Moinhos",1401
140109,"Rossio ao Sul do Tejo",1401
140110,"São Facundo",1401
140111,"A S João",1401
140112,"São Miguel do Rio Torto",1401
140113,"A S Vicente",1401
140114,Souto,1401
140115,Tramagal,1401
140116,"Vale das Mós",1401
140117,Concavada,1401
140118,Fontes,1401
140119,Carvalhal,1401
140201,Alcanena,1402
140202,Bugalhos,1402
140203,Espinheiro,1402
140204,Louriceira,1402
140205,Malhou,1402
140206,Minde,1402
140207,"Moitas Venda",1402
140208,Monsanto,1402
140209,"Serra de Santo António",1402
140210,"Vila Moreira",1402
140301,Almeirim,1403
140302,"Benfica do Ribatejo",1403
140303,"Fazendas de Almeirim",1403
140304,Raposa,1403
140401,Alpiarça,1404
140501,Benavente,1405
140502,"Samora Correia",1405
140503,"Santo Estevão",1405
140504,Barrosa,1405
140601,Cartaxo,1406
140602,Ereira,1406
140603,Lapa,1406
140604,Pontével,1406
140605,Valada,1406
140606,"Vale da Pinta",1406
140607,"Vila Chã de Ourique",1406
140608,"Vale da Pedra",1406
140701,Chamusca,1407
140702,Chouto,1407
140703,"Pinheiro Grande",1407
140704,Ulme,1407
140705,"Vale de Cavalos",1407
140706,Parreira,1407
140707,Carregueira,1407
140801,Constancia,1408
140802,Montalvo,1408
140803,"Santa Margarida da Coutada",1408
140901,Coruche,1409
140902,Couço,1409
140903,"São Jose da Lamarosa",1409
140904,Fajarda,1409
140905,Branca,1409
140906,Erra,1409
140907,Biscainho,1409
140908,"Santana do Mato",1409
141001,Entroncamento,1410
141101,"Águas Belas",1411
141102,Areias,1411
141103,Beco,1411
141104,Chãos,1411
141105,Dornes,1411
141106,"Ferreira do Zezere",1411
141107,"Igreja Nova do Sobral",1411
141108,"Paio Mendes",1411
141109,Pias,1411
141201,Azinhaga,1412
141202,Golegã,1412
141301,Aboboreira,1413
141302,Amendoa,1413
141303,Cardigos,1413
141304,Carvoeiro,1413
141305,Envendos,1413
141306,Mação,1413
141307,Ortiga,1413
141308,Penhascoso,1413
141401,Alcobertas,1414
141402,Arrouquelas,1414
141403,"Arruda dos Pisões",1414
141404,Azambujeira,1414
141405,Fráguas,1414
141406,Marmeleira,1414
141407,"Outeiro da Cortiçada",1414
141408,"Rio Maior",1414
141409,"São João da Ribeira",1414
141410,Asseiceira,1414
141411,"São Sebastião",1414
141412,"Ribeira de São João",1414
141413,Malaqueijo,1414
141414,Assentiz,1414
141501,"Glória do Ribatejo",1415
141502,Marinhais,1415
141503,Muge,1415
141504,"Salvaterra de Magos",1415
141505,"Foros de Salvaterra",1415
141506,Granho,1415
141601,Abitureiras,1416
141602,Abra,1416
141603,Achete,1416
141604,Alcanede,1416
141605,Alcanhões,1416
141606,Almoster,1416
141607,"Amiais de Baixo",1416
141608,"Arneiro das Milhariças",1416
141609,"Azoia de Baixo",1416
141610,"Azoia de Cima",1416
141611,Casével,1416
141612,"S Marvila",1416
141613,Moçarria,1416
141614,Pernes,1416
141615,Pombalinho,1416
141616,"Povoa da Isenta",1416
141617,"Póvoa de Santarém",1416
141618,Romeira,1416
141619,"Santa Iria da Ribeira Santarém",1416
141620,"S S Nicolau",1416
141621,"S Salvador",1416
141622,"São Vicente de Paúl",1416
141623,Tremes,1416
141624,"Vale de Figueira",1416
141625,"Vale de Santarém",1416
141626,Vaqueiros,1416
141627,Várzea,1416
141628,Gançaria,1416
141701,Alcaravela,1417
141702,"Santiago de Montalegre",1417
141703,Sardoal,1417
141704,Valhascos,1417
141801,Alviobeira,1418
141802,Asseiceira,1418
141803,Beselga,1418
141804,Carregueiros,1418
141805,Casais,1418
141806,Junceira,1418
141807,Madalena,1418
141808,Olalhas,1418
141809,Paialvo,1418
141810,Pedreira,1418
141811,"Sta Maria dos Olivais",1418
141812,"T S João Baptista",1418
141813,"São Pedro de Tomar",1418
141814,Sabacheira,1418
141815,Serra,1418
141816,"Além da Ribeira",1418
141901,Alcorochel,1419
141902,Assentiz,1419
141903,Brogueira,1419
141904,Chancelaria,1419
141905,Lapas,1419
141906,Olaia,1419
141907,Paço,1419
141908,"Parceiros de Igreja",1419
141909,Pedrogão,1419
141910,Riachos,1419
141911,"Ribeira Branca",1419
141912,"TN Salvador",1419
141913,"TN Sta Maria",1419
141914,"TN Santiago",1419
141915,"TN S Pedro",1419
141916,Zibreira,1419
142001,Atalaia,1420
142002,"Praia do Ribatejo",1420
142003,Tancos,1420
142004,"Vila Nova da Barquinha",1420
142005,"Moita do Norte",1420
142101,Alburitel,1421
142102,Atouguia,1421
142103,"Casal dos Bernardos",1421
142104,Caxarias,1421
142105,Espite,1421
142106,Fátima,1421
142107,Formigais,1421
142108,Freixianda,1421
142109,Gondemaria,1421
142110,Olival,1421
142111,"N Sra das Misericórdias",1421
142112,"Rio de Couros",1421
142113,Seiça,1421
142114,Urqueira,1421
142115,"N Sra da Piedade",1421
142116,Matas,1421
142117,Cercal,1421
142118,"Ribeira de Fárrio",1421
150101,"AS Sta Maria Castelo",1501
150102,"Santa Susana",1501
150103,"AS Santiago",1501
150104,Torrão,1501
150105,"São Martinho",1501
150106,Comporta,1501
150201,Alcochete,1502
150202,Samouco,1502
150203,"São Francisco",1502
150301,Almada,1503
150302,Caparica,1503
150303,"Costa da Caparica",1503
150304,"Cova da Piedade",1503
150305,Trafaria,1503
150306,Cacilhas,1503
150307,Pragal,1503
150308,Sobreda,1503
150309,"Charneca de Caparica",1503
150310,Laranjeiro,1503
150311,Feijó,1503
150401,Barreiro,1504
150402,Lavradio,1504
150403,Palhais,1504
150404,"Santo André",1504
150405,Verderena,1504
150406,"Alto do Seixalinho",1504
150407,"Santo António da Charneca",1504
150408,Coina,1504
150501,"Azinheira Barros e S Mamede S.",1505
150502,Grandola,1505
150503,Melides,1505
150504,"Santa Margarida da Serra",1505
150505,Carvalhal,1505
150601,"Alhos Vedros",1506
150602,"Baixa da Banheira",1506
150603,Moita,1506
150604,Gaio-Rosário,1506
150605,"Sarilhos Pequenos",1506
150606,"Vale da Amoreira",1506
150701,Canha,1507
150702,Montijo,1507
150703,"Santo Isidro de Pegões",1507
150704,"Sarilhos Grandes",1507
150705,Alto-Estanqueiro-Jardia,1507
150706,Pegões,1507
150707,Atalaia,1507
150708,Afonsoeiro,1507
150801,Marateca,1508
150802,Palmela,1508
150803,"Pinhal Novo",1508
150804,"Quinta do Anjo",1508
150805,Poceirão,1508
150901,Abela,1509
150902,Alvalade,1509
150903,Cercal,1509
150904,Ermidas-Sado,1509
150905,"Santa Cruz",1509
150906,"Santiago do Cacém",1509
150907,"Santo André",1509
150908,"São Bartolomeu da Serra",1509
150909,"São Domingos",1509
150910,"São Francisco da Serra",1509
150911,"Vale de Água",1509
151001,"Aldeia de Paio Pires",1510
151002,Amora,1510
151003,Arrentela,1510
151004,Seixal,1510
151005,Corroios,1510
151006,"Fernão Ferro",1510
151101,"S Castelo",1511
151102,"S Santiago",1511
151103,"Quinta do Conde",1511
151201,"S N Sra da Anunciada",1512
151202,"S Sta Maria da Graça",1512
151203,"S S Julião",1512
151204,"São Lourenço",1512
151205,"S S Sebastião",1512
151206,"São Simão",1512
151207,"Gambia-Pontes-Alto da Guerra",1512
151208,Sado,1512
151301,Sines,1513
151302,"Porto Covo",1513
160101,"Aboim das Choças",1601
160102,Aguiã,1601
160103,Alvora,1601
160104,Ázere,1601
160105,"Cabana Maior",1601
160106,Cabreiro,1601
160107,Carralcova,1601
160108,Cendufe,1601
160109,Couto,1601
160110,Eiras,1601
160111,Ermelo,1601
160112,Extremo,1601
160113,Gavieira,1601
160114,Giela,1601
160115,Gondoriz,1601
160116,Grade,1601
160117,Guilhadeses,1601
160118,Loureda,1601
160119,"Jolda (Madalena)",1601
160120,Mei,1601
160121,Miranda,1601
160122,"Monte Redondo",1601
160123,Oliveira,1601
160124,Paço,1601
160125,Padroso,1601
160126,Parada,1601
160127,Portela,1601
160128,Prozelo,1601
160129,"Rio Cabrão",1601
160130,"Rio Frio",1601
160131,"Rio de Moinhos",1601
160132,Sá,1601
160133,Sabadim,1601
160134,"AV Salvador",1601
160135,"Padreiro (Salvador)",1601
160136,"Padreiro (Sta Cristina)",1601
160137,"Tavora (Sta Maria)",1601
160138,Santar,1601
160139,"São Cosme e São Damião",1601
160140,"São Jorge",1601
160141,"AV S Paio",1601
160142,"Jolda (S Paio)",1601
160143,"Távora (S Vicente)",1601
160144,Senharei,1601
160145,Sistelo,1601
160146,Soajo,1601
160147,Souto,1601
160148,Tabaço,1601
160149,Vale,1601
160150,"Vila Fonche",1601
160151,Vilela,1601
160201,Ancora,1602
160202,"Arga de Baixo",1602
160203,"Arga de Cima",1602
160204,"Arga de São João",1602
160205,Argela,1602
160206,Azevedo,1602
160207,"C Matriz",1602
160208,Cristelo,1602
160209,Dem,1602
160210,Gondar,1602
160211,Lanhelas,1602
160212,Moledo,1602
160213,Orbacém,1602
160214,"Riba de Ancora",1602
160215,Seixas,1602
160216,Venade,1602
160217,"Vila Praia de Ancora",1602
160218,"Vilar de Mouros",1602
160219,Vilarelho,1602
160220,Vile,1602
160301,Alvaredo,1603
160302,"Castro Laboreiro",1603
160303,Chaviães,1603
160304,Cousso,1603
160305,Cristoval,1603
160306,Cubalhão,1603
160307,Fiães,1603
160308,Gave,1603
160309,"Lamas de Mouro",1603
160310,Paços,1603
160311,Paderne,1603
160312,"Parada do Monte",1603
160313,Penso,1603
160314,Prado,1603
160315,Remoães,1603
160316,Roussas,1603
160317,"São Paio",1603
160318,Vila,1603
160401,Abedim,1604
160402,Anhões,1604
160403,Badim,1604
160404,Barbeita,1604
160405,"Barroças e Taias",1604
160406,Bela,1604
160407,Cambeses,1604
160408,Ceivães,1604
160409,Lapela,1604
160410,Lara,1604
160411,"Longos Vales",1604
160412,Lordelo,1604
160413,Luzio,1604
160414,Mazedo,1604
160415,Merufe,1604
160416,Messagães,1604
160417,Monção,1604
160418,Moreira,1604
160419,Parada,1604
160420,Pias,1604
160421,Pinheiros,1604
160422,Podame,1604
160423,Portela,1604
160424,"Riba de Mouro",1604
160425,Sá,1604
160426,Sago,1604
160427,Segude,1604
160428,Tangil,1604
160429,Troporiz,1604
160430,Troviscoso,1604
160431,Trute,1604
160432,Valadares,1604
160433,Cortes,1604
160501,Agualonga,1605
160502,Bico,1605
160503,Castanheira,1605
160504,Cossourado,1605
160505,Coura,1605
160506,Cristelo,1605
160507,Cunha,1605
160508,Ferreira,1605
160509,Formariz,1605
160510,Infesta,1605
160511,Insalde,1605
160512,Linhares,1605
160513,Mozelos,1605
160514,Padornelo,1605
160515,Parada,1605
160516,"Paredes de Coura",1605
160517,Porreiras,1605
160518,Resende,1605
160519,Romarigães,1605
160520,Rubiães,1605
160521,Vascões,1605
160601,Azias,1606
160602,Boivães,1606
160603,Bravães,1606
160604,Britelo,1606
160605,Crasto,1606
160606,"Cuide de Vila Verde",1606
160607,"Entre Ambos-os-Rios",1606
160608,Ermida,1606
160609,Germil,1606
160610,Grovelas,1606
